ID	year	ndep_total	NDVI	precip	si10	ssrd	total_rsoil	cSoil	N_total	pop	Soil_TP	Soil_TN	Soil_PH	Cropland	Forest	Grassland	t2m	pH	DO	PI	NH4-N	TN	TP	EC	Tur	Chla	DOC	Area	Lat	Lon	npp_mod	gpp_mod	pCO2_air
1196.0	2010	0.7665783709097118	0.4257605330775765	172.70313083915002	3.646913150738857	14.42587420129364	46.52494087155469	11.617978579103708	1346.2547476485904	385.181917527306	0.4630771756812673	1.0754106248963324	4.335403449939553	0.3304616675900688	0.179357540394281	0.0	22.90446747888249	7.775874718066575	7.996446027437513	4.91961261457893	0.1813788120919156	1.813309437120262	0.0705570642684651	317.24575844432974	43.664094750022365	0.0163311351744401	9.83187398187423	1.01978181823	22.1563172256574	112.655023892924	7795.702	1883.0873	388.6215321417101
1197.0	2010	0.7725023553339927	0.4106079253057639	89.58043345474711	2.017598311106364	19.795698583333333	14.137083100357794	12.33040523529053	0.0	11.700817108154302	0.7175639343261718	3.100870056152344	6.911620483398438	0.0	0.0	0.757421511769978	-3.310859425862624	8.218515167450452	9.467681475037647	3.3599527248521976	0.1131799141441899	1.625393322163006	0.0665358025900104	742.7958285111222	58.59365006983807	0.0303948737009276	10.924286314941613	1.05377061967	30.4944019518454	99.5494537005012	2515.115	338.23663	238.675752078032
1198.0	2010	0.8602957774286879	0.1355672099937994	49.281265035173	3.3965054949124656	21.31995075	25.55151510214537	11.129481315612788	0.0	0.4132898449897766	0.4811387634277344	1.270232543945312	7.536433715820312	0.0	0.0	0.9998192852445328	0.2199188232422056	8.384150152350385	9.978523106406277	4.358159958054958	0.0943808208549255	2.1378209105805293	0.0740703000853151	932.4489019502544	55.537414040297385	0.0259052304410109	14.771992452753851	1.00381201724	31.0659830129861	90.5162329260952	1067.5952	151.15704	222.01056982275745
1199.0	2010	1.3264211444308744	0.4438615302330386	183.80070009302676	2.428039317047512	13.2641765995745	34.915060901257554	14.50449052768572	2759.789010148621	1461.3382495749563	0.5948516183290857	1.24383033350323	5.356546869685246	0.3461382255659207	0.153441320153281	0.0159044015995801	22.28954874892118	7.713554867001602	7.851966950122288	4.13291506603032	0.1581075065931499	1.534386159543251	0.0654456123641768	301.92466351091224	42.31630311184929	0.0172799523793051	7.532912708850595	1.5274735252400002	23.5017372303429	113.225001646782	7162.1133	1388.9402	388.25159258646835
1200.0	2010	1.5619505171760029	0.2280944290105253	150.69940300281445	1.2220065196355183	18.19389825	7.901654072581155	24.40190505981445	0.0	0.1407552659511566	0.8227863311767578	2.5765841674804686	6.131075439453125	0.0	0.0	0.9244431579150052	-1.3094950358072877	8.33437023625357	9.391178331229684	4.968105896089532	0.160337081659196	1.499620212697127	0.0658968090771505	584.4278594572512	66.64405216683878	0.0263909104254382	10.291172124118209	1.04709404839	29.9467805651205	94.3577404632139	1961.9318	278.94284	238.27829046791535
1201.0	2010	1.20540786506755	0.1626877420064293	36.13596423442219	4.620926108572557	16.142295948098493	6.81782417716402	4.250968017386919	0.3240783008081556	2.7383104621814236	0.4541168902992599	0.8010498843416758	7.963763468124118	0.000346338978616	5.6666315408265845e-06	0.9978107528023968	3.737298461268925	8.38438794411916	9.736185706328902	5.816257962612671	0.0885195729071986	2.1734218943584493	0.0765397371397693	964.1094434898342	32.5534395025398	0.0268346903648228	26.704462404050123	0.830919050072	42.6482356485928	115.198818883884	1803.1063	289.11462	337.0077560032785
1202.0	2010	0.8572879982467198	0.0233578213180104	43.78438498112306	3.890745242436727	22.113107166666666	5.951598916741493	7.949662208557129	0.0	0.0993153750896453	0.6158942413330079	1.117765502929688	7.672170410156251	0.0	0.0	0.1296069206465459	1.7350021362304962	8.381194117672559	9.59572964781493	5.389957912982411	0.1140910213267507	2.0313866845341386	0.0791463704385982	1008.0453331173264	61.84342760950931	0.0189208868963656	12.345026756992032	105.30115668499998	31.5568177582218	89.0119749907864	1018.2443	149.74817	227.17057863774673
1203.0	2010	0.9040603078658282	0.4720866108934085	103.56046659209224	2.8276127676169076	16.44038925	60.66021305275709	16.8283634185791	2234.0626666666667	479.6200561523438	1.007517166137695	1.706581115722656	6.34593505859375	0.0071516817368609	0.002037637326087	0.0	17.570642089843776	8.023371127477668	8.048211428740993	5.786307430083272	0.1762303168983391	2.2102855303378344	0.0785328536436856	553.5017934000559	46.98898272843795	0.0145706907863044	9.519707845133828	1.00239220976	24.8927035187229	103.046043162772	6800.7583	1104.8508	312.35912388990016
1204.0	2010	0.2519729623701172	0.0502548903071631	45.01726227199538	3.822336157162984	20.6999465	0.3698428810194165	7.034978866577148	0.0	0.0135906869545579	0.5051631164550782	1.182731246948242	7.7159375	0.0	0.0	0.026670766522139	-8.975744628906225	8.389642361433465	9.293431019223346	5.775609638290619	0.0922152044800946	2.04311506109611	0.0938068708156653	1060.7700141216308	59.26017494120632	0.0197850709564633	18.41578141913198	1.39614025846	36.1615643041883	88.7746776671678			214.2725498419429
1205.0	2010	1.5166567211986368	0.3511667988725588	55.870769311131774	4.160836154114615	15.601964357788347	38.91008449735852	7.36385902800425	2175.802219267628	452.0367637666658	0.5864472031606186	0.6688810551286274	5.97997473645291	0.5919700450353447	0.0212528671125638	0.0	12.394017054268872	8.063544359764547	9.746334018319072	4.604196207062135	0.1215258873335995	2.9811462459413094	0.0623487947977357	754.7637194274663	36.24518195786637	0.0189153844758216	13.452670014220535	1.26191281295	37.3428565890754	120.286398269169	4672.4927	806.277	385.7177733574448
1206.0	2010	1.2942988254060626	0.237460662064699	24.46547217826103	4.122619080315185	15.94202828286076	5.302948075355032	4.131290485649203	0.0259633871132404	5.422737571017067	0.412805560741785	0.7452465317314556	7.797213292926557	1.03630339386131e-05	0.0	0.9896546337608946	3.021735495731718	8.39157499010059	9.84015796084867	5.556225223348229	0.0926999985207993	2.0577177288984356	0.0760174065032716	960.3594685937028	34.719015912266016	0.0278227595105061	25.16009464928852	0.935199915369	44.25268680314	115.872676462468	1937.5494	316.69778	349.09498209401204
1207.0	2010	1.1347161805033152	0.2877998737661487	36.839478903909075	3.4091111804558927	14.58949095831438	25.990753598140003	6.434535207536352	382.33009526779506	29.2993234088252	0.510800688526302	1.5016982712419724	7.684781079624787	0.3882996795247376	0.0049430029974498	0.5300403504179804	3.207939448182421	8.271685268689476	10.023540891146016	3.845450564031055	0.0753007515498812	2.9217726823301025	0.0529034020078876	1068.1035993208247	27.434939139808776	0.0179129255531682	18.224182923634576	0.520603943028	47.3361324326079	123.413579742446	2536.8262	448.54678	383.2004904157358
1208.0	2010	0.7298986621669113	0.0782588900377352	38.91973677176622	3.5742210348447165	21.078594916666667	7.84300804492731	6.727352142333984	0.0	0.0150992907583713	0.6067046356201172	1.4122810363769531	7.731697387695313	0.0	0.0	0.085824998344445	-4.6268218994140495	8.362474675873456	9.564081068729232	4.989506346087805	0.102072392054359	2.0539012483563597	0.0754078456539641	1097.2537627351796	57.18123454784046	0.0190528343856683	12.421923509696876	53.4535967519	33.4462414452578	88.6913581608025	470.72766	68.09213	216.1685280421903
